latitude,longitude,density
33.78433600151332,-118.27797620765192,1.4652337034150757
33.78433600151332,-118.26896719864293,1.3433609573774974
33.78433600151332,-118.25995818963392,1.3240584426736797
33.78433600151332,-118.25094918062491,1.4042065125331358
33.78433600151332,-118.24194017161592,1.4843545823924655
33.78433600151332,-118.2329311626069,1.564502652252048
33.78433600151332,-118.2239221535979,1.6446507221115039
33.78433600151332,-118.21491314458888,1.7247987919710865
33.78433600151332,-118.20590413557989,1.804946861830416
33.78433600151332,-118.19689512657088,1.8838863623572737
33.78433600151332,-118.18788611756187,1.9004498510903165
33.78433600151332,-118.17887710855288,1.9149636717861005
33.78433600151332,-118.16986809954386,1.9294774924819307
33.78433600151332,-118.16085909053486,1.9439913131777378
33.78433600151332,-118.15185008152584,1.8535517796023158
33.78433600151332,-118.14284107251684,1.901160154743774
33.78433600151332,-118.13383206350784,1.8101747626651548
33.78433600151332,-118.12482305449883,1.6685353931530535
33.78433600151332,-118.11581404548984,1.548399251917435
33.78433600151332,-118.10680503648082,1.4663407612419366
33.78433600151332,-118.09779602747182,1.3842822705665672
33.79520556673071,-118.404102333778,1.4833275248020588
33.79520556673071,-118.395093324769,1.571770078532427
33.79520556673071,-118.38608431576,1.6602126322626554
33.79520556673071,-118.377075306751,1.7478497097750991
33.79520556673071,-118.368066297742,1.6065642438244774
33.79520556673071,-118.35905728873298,1.5377526841647424
33.79520556673071,-118.35004827972398,1.5933727021704962
33.79520556673071,-118.34103927071496,1.6828349728850667
33.79520556673071,-118.33203026170597,1.7722972435993547
33.79520556673071,-118.32302125269696,1.8617595143137842
33.79520556673071,-118.31401224368796,1.864215005310721
33.79520556673071,-118.30500323467896,1.8229414229535355
33.79520556673071,-118.29599422566994,1.7755663909494572
33.79520556673071,-118.28698521666094,1.6744355062044343
33.79520556673071,-118.27797620765192,1.5768572411247859
33.79520556673071,-118.26896719864293,1.4792789760454454
33.79520556673071,-118.25995818963392,1.420296598089881
33.79520556673071,-118.25094918062491,1.441494556821022
33.79520556673071,-118.24194017161592,1.5106581780281496
33.79520556673071,-118.2329311626069,1.590613216196904
33.79520556673071,-118.2239221535979,1.670568254365532
33.79520556673071,-118.21491314458888,1.7505232925342866
33.79520556673071,-118.20590413557989,1.8014995512752523
33.79520556673071,-118.19689512657088,1.7265589355620339
33.79520556673071,-118.18788611756187,1.7430219229405135
33.79520556673071,-118.17887710855288,1.7957625579836367
33.79520556673071,-118.16986809954386,1.8102763786794667
33.79520556673071,-118.16085909053486,1.725276692685646
33.79520556673071,-118.15185008152584,1.0964667945337085
33.79520556673071,-118.14284107251684,1.1178189233420313
33.79520556673071,-118.13383206350784,1.3164207219137753
33.79520556673071,-118.12482305449883,1.515022520485519
33.79520556673071,-118.11581404548984,1.559622594497538
33.79520556673071,-118.10680503648082,1.4775641038220395
33.79520556673071,-118.09779602747182,1.39550561314667
33.79520556673071,-118.0887870184628,1.3134471224711712
33.8060751319481,-118.38608431576,1.7773733248198154
33.8060751319481,-118.377075306751,1.7901723122506683
33.8060751319481,-118.368066297742,1.684008051037785
33.8060751319481,-118.35905728873298,1.730029416562111
33.8060751319481,-118.35004827972398,1.7856494345678648
33.8060751319481,-118.34103927071496,1.8604507875387781
33.8060751319481,-118.33203026170597,1.8914829883474615
33.8060751319481,-118.32302125269696,1.922515189156194
33.8060751319481,-118.31401224368796,1.9137514242269809
33.8060751319481,-118.30500323467896,1.8722095968091184
33.8060751319481,-118.29599422566994,1.8528349499032168
33.8060751319481,-118.28698521666094,1.8092776565108941
33.8060751319481,-118.27797620765192,1.7378828637089212
33.8060751319481,-118.26896719864293,1.6403045986295808
33.8060751319481,-118.25995818963392,1.558920981421311
33.8060751319481,-118.25094918062491,1.5801189401524525
33.8060751319481,-118.24194017161592,1.6013168988835604
33.8060751319481,-118.2329311626069,1.622514857614735
33.8060751319481,-118.2239221535979,1.695729006368527
33.8060751319481,-118.21491314458888,1.7185453957788634
33.8060751319481,-118.20590413557989,1.6436047800657632
33.8060751319481,-118.19689512657088,1.5686641643525445
33.8060751319481,-118.18788611756187,1.5484561913074224
33.8060751319481,-118.17887710855288,1.6408772133596699
33.8060751319481,-118.16986809954386,1.7332982354122097
33.8060751319481,-118.16085909053486,1.041592005241108
33.8060751319481,-118.15185008152584,0.3393818094651011
33.8060751319481,-118.14284107251684,0.3452645676468583
33.8060751319481,-118.13383206350784,0.7310175013365424
33.8060751319481,-118.12482305449883,1.1167704350262264
33.8060751319481,-118.11581404548984,1.5025233687153021
33.8060751319481,-118.10680503648082,1.5997991377233067
33.8060751319481,-118.09779602747182,1.4924389052739648
33.8060751319481,-118.0887870184628,1.3701487839464233
33.81694469716549,-118.38608431576,1.8945340173769742
33.81694469716549,-118.377075306751,1.8324949147262373
33.81694469716549,-118.368066297742,1.8762847834351537
33.81694469716549,-118.35905728873298,1.8886235846877089
33.81694469716549,-118.35004827972398,1.8687936613352207
33.81694469716549,-118.34103927071496,1.9021549046576833
33.81694469716549,-118.33203026170597,1.9335709131830423
33.81694469716549,-118.32302125269696,1.9646031139917748
33.81694469716549,-118.31401224368796,1.9633444554736923
33.81694469716549,-118.30500323467896,1.936327026230803
33.81694469716549,-118.29599422566994,1.9240460515564195
33.81694469716549,-118.28698521666094,1.8872016368651745
33.81694469716549,-118.27797620765192,1.8393292028920099
33.81694469716549,-118.26896719864293,1.791456768918996
33.81694469716549,-118.25995818963392,1.7037519561342218
33.81694469716549,-118.25094918062491,1.7187433234838827
33.81694469716549,-118.24194017161592,1.7399412822149907
33.81694469716549,-118.2329311626069,1.7283126645409859
33.81694469716549,-118.2239221535979,1.7333751321933162
33.81694469716549,-118.21491314458888,1.7123972505985214
33.81694469716549,-118.20590413557989,1.7016878138733147
33.81694469716549,-118.19689512657088,1.6625352381698102
33.81694469716549,-118.18788611756187,1.623382662466306
33.81694469716549,-118.17887710855288,1.6815988308067413
33.81694469716549,-118.16986809954386,1.5638734298576682
33.81694469716549,-118.16085909053486,0.7878520982121151
33.81694469716549,-118.15185008152584,0.4071281984617983
33.81694469716549,-118.14284107251684,0.34867575480341717
33.81694469716549,-118.13383206350784,0.6619769936668365
33.81694469716549,-118.12482305449883,0.9774041275548255
33.81694469716549,-118.11581404548984,1.3039974891905237
33.81694469716549,-118.10680503648082,1.643836593651433
33.81694469716549,-118.09779602747182,1.6267416205894416
33.81694469716549,-118.0887870184628,1.578196426923981
33.81694469716549,-118.0797780094538,1.455906305596825
33.81694469716549,-118.0707690004448,1.3336161842694763
33.82781426238288,-118.38608431576,2.011694709934134
33.82781426238288,-118.377075306751,1.9953607153901054
33.82781426238288,-118.368066297742,1.9604442217554583
33.82781426238288,-118.35905728873298,1.925527728120701
33.82781426238288,-118.35004827972398,1.9056978047682132
33.82781426238288,-118.34103927071496,1.9390590480906755
33.82781426238288,-118.33203026170597,1.9724202914130327
33.82781426238288,-118.32302125269696,2.0057815347354424
33.82781426238288,-118.31401224368796,2.0198191025583503
33.82781426238288,-118.30500323467896,2.007538127884006
33.82781426238288,-118.29599422566994,1.9952571532096226
33.82781426238288,-118.28698521666094,1.9651256172194553
33.82781426238288,-118.27797620765192,1.9172531832462905
33.82781426238288,-118.26896719864293,1.8580348950730738
33.82781426238288,-118.25995818963392,1.7870483763709166
33.82781426238288,-118.25094918062491,1.7580976111711293
33.82781426238288,-118.24194017161592,1.737200970188135
33.82781426238288,-118.2329311626069,1.7470211556076367
33.82781426238288,-118.2239221535979,1.7679599510789124
33.82781426238288,-118.21491314458888,1.7098328383531387
33.82781426238288,-118.20590413557989,1.6821408635975965
33.82781426238288,-118.19689512657088,1.7180391585744912
33.82781426238288,-118.18788611756187,1.7509150199502908
33.82781426238288,-118.17887710855288,1.7223204482538126
33.82781426238288,-118.16986809954386,1.357068107281219
33.82781426238288,-118.16085909053486,1.091694554602822
33.82781426238288,-118.15185008152584,0.8263210019240066
33.82781426238288,-118.14284107251684,0.7947590977902954
33.82781426238288,-118.13383206350784,0.7872320438976013
33.82781426238288,-118.12482305449883,1.1026591777855903
33.82781426238288,-118.11581404548984,1.4180863116730817
33.82781426238288,-118.10680503648082,1.6229513605014545
33.82781426238288,-118.09779602747182,1.603542097625275
33.82781426238288,-118.0887870184628,1.6203754684008296
33.82781426238288,-118.0797780094538,1.6365891303935851
33.82781426238288,-118.0707690004448,1.541663827247034
33.83868382760027,-118.38608431576,2.105890308961461
33.83868382760027,-118.377075306751,2.060360699279937
33.83868382760027,-118.368066297742,2.009509545636447
33.83868382760027,-118.35905728873298,1.9624318715536933
33.83868382760027,-118.35004827972398,1.9426019482012054
33.83868382760027,-118.34103927071496,1.9690871483286523
33.83868382760027,-118.33203026170597,1.9876882372039795
33.83868382760027,-118.32302125269696,2.006289326079336
33.83868382760027,-118.31401224368796,1.9904076442773877
33.83868382760027,-118.30500323467896,1.981813786086861
33.83868382760027,-118.29599422566994,1.9867496585370754
33.83868382760027,-118.28698521666094,1.971111254138234
33.83868382760027,-118.27797620765192,1.9170130784392074
33.83868382760027,-118.26896719864293,1.8460265597371626
33.83868382760027,-118.25995818963392,1.7750400410350053
33.83868382760027,-118.25094918062491,1.746089275835218
33.83868382760027,-118.24194017161592,1.7554205520250303
33.83868382760027,-118.2329311626069,1.8032893904805027
33.83868382760027,-118.2239221535979,1.8025447699645085
33.83868382760027,-118.21491314458888,1.744417657238735
33.83868382760027,-118.20590413557989,1.6862905445131449
33.83868382760027,-118.19689512657088,1.6518844765967282
33.83868382760027,-118.18788611756187,1.6877827715736227
33.83868382760027,-118.17887710855288,1.723681066550461
33.83868382760027,-118.16986809954386,1.7407914170373184
33.83868382760027,-118.16085909053486,1.5108873580650306
33.83868382760027,-118.15185008152584,1.257283957830265
33.83868382760027,-118.14284107251684,1.2408424407771732
33.83868382760027,-118.13383206350784,1.2244009237240558
33.83868382760027,-118.12482305449883,1.2279142280163549
33.83868382760027,-118.11581404548984,1.5433413619038463
33.83868382760027,-118.10680503648082,1.5789920892072875
33.83868382760027,-118.09779602747182,1.559582826331108
33.83868382760027,-118.0887870184628,1.540173563454898
33.83868382760027,-118.0797780094538,1.5311686991433606
33.83868382760027,-118.0707690004448,1.5596646185501206
33.83868382760027,-118.0617599914358,1.5890478778177142
33.84955339281766,-118.395093324769,2.205497371026342
33.84955339281766,-118.38608431576,2.203450750224541
33.84955339281766,-118.377075306751,2.174240227920569
33.84955339281766,-118.368066297742,2.123389074277079
33.84955339281766,-118.35905728873298,2.069659667568178
33.84955339281766,-118.35004827972398,1.9935204705574676
33.84955339281766,-118.34103927071496,1.952990950364174
33.84955339281766,-118.33203026170597,1.9715920392395014
33.84955339281766,-118.32302125269696,1.9890617099758707
33.84955339281766,-118.31401224368796,1.9547407153861853
33.84955339281766,-118.30500323467896,1.9204197207965543
33.84955339281766,-118.29599422566994,1.9208398434864875
33.84955339281766,-118.28698521666094,1.90040330724421
33.84955339281766,-118.27797620765192,1.86093868230066
33.84955339281766,-118.26896719864293,1.821474057357235
33.84955339281766,-118.25995818963392,1.763031705699094
33.84955339281766,-118.25094918062491,1.7638199484425747
33.84955339281766,-118.24194017161592,1.8116887868978961
33.84955339281766,-118.2329311626069,1.8595576253533685
33.84955339281766,-118.2239221535979,1.837129588850105
33.84955339281766,-118.21491314458888,1.779002476124331
33.84955339281766,-118.20590413557989,1.720875363398741
33.84955339281766,-118.19689512657088,1.662748250673059
33.84955339281766,-118.18788611756187,1.6216280895958597
33.84955339281766,-118.17887710855288,1.657526384572698
33.84955339281766,-118.16986809954386,1.6746367350595555
33.84955339281766,-118.16085909053486,1.6855012717720317
33.84955339281766,-118.15185008152584,1.6919602584066133
33.84955339281766,-118.14284107251684,1.6599801875284936
33.84955339281766,-118.13383206350784,1.6280001166503237
33.84955339281766,-118.12482305449883,1.5960200457721538
33.84955339281766,-118.11581404548984,1.5846869881630952
33.84955339281766,-118.10680503648082,1.5963015267301628
33.84955339281766,-118.09779602747182,1.601239689087619
33.84955339281766,-118.0887870184628,1.606177851445083
33.84955339281766,-118.0797780094538,1.6111160138025316
33.84955339281766,-118.0707690004448,1.59359570045776
33.84955339281766,-118.0617599914358,1.5848800301465595
33.86042295803505,-118.395093324769,2.312856829452166
33.86042295803505,-118.38608431576,2.301011191487621
33.86042295803505,-118.377075306751,2.288119756561201
33.86042295803505,-118.368066297742,2.231087252466864
33.86042295803505,-118.35905728873298,2.1549480554560336
33.86042295803505,-118.35004827972398,2.0788088584453233
33.86042295803505,-118.34103927071496,2.002669661434493
33.86042295803505,-118.33203026170597,1.955495841275023
33.86042295803505,-118.32302125269696,1.9533947810846688
33.86042295803505,-118.31401224368796,1.9190737864949836
33.86042295803505,-118.30500323467896,1.8847527919053524
33.86042295803505,-118.29599422566994,1.8549300284358992
33.86042295803505,-118.28698521666094,1.8296953603501853
33.86042295803505,-118.27797620765192,1.7902307354066358
33.86042295803505,-118.26896719864293,1.8521694862823956
33.86042295803505,-118.25995818963392,1.9187065443224194
33.86042295803505,-118.25094918062491,1.8200881833154405
33.86042295803505,-118.24194017161592,1.8679570217707622
33.86042295803505,-118.2329311626069,1.9158258602262348
33.86042295803505,-118.2239221535979,1.871714407735701
33.86042295803505,-118.21491314458888,1.8135872950099274
33.86042295803505,-118.20590413557989,1.7554601822843372
33.86042295803505,-118.19689512657088,1.6973330695586555
33.86042295803505,-118.18788611756187,1.6392059568329735
33.86042295803505,-118.17887710855288,1.591371702594935
33.86042295803505,-118.16986809954386,1.6141074652777736
33.86042295803505,-118.16085909053486,1.6765299604333765
33.86042295803505,-118.15185008152584,1.7054040888200848
33.86042295803505,-118.14284107251684,1.6922359792149029
33.86042295803505,-118.13383206350784,1.6602559083367328
33.86042295803505,-118.12482305449883,1.6282758374585629
33.86042295803505,-118.11581404548984,1.631489795615563
33.86042295803505,-118.10680503648082,1.6706211764961516
33.86042295803505,-118.09779602747182,1.7097525573766783
33.86042295803505,-118.0887870184628,1.7447340506122138
33.86042295803505,-118.0797780094538,1.7496722129696622
33.86042295803505,-118.0707690004448,1.724781485095923
33.86042295803505,-118.0617599914358,1.7090284423692532
33.86042295803505,-118.0527509824268,1.7003127720580393
33.86042295803505,-118.04374197341778,1.647750199420251
33.87129252325244,-118.404102333778,2.23394418930637
33.87129252325244,-118.395093324769,2.250154936481791
33.87129252325244,-118.38608431576,2.2733574332050175
33.87129252325244,-118.377075306751,2.2569445194208244
33.87129252325244,-118.368066297742,2.1784730822761746
33.87129252325244,-118.35905728873298,2.1096175357538356
33.87129252325244,-118.35004827972398,2.040761989231605
33.87129252325244,-118.34103927071496,1.9719064427092665
33.87129252325244,-118.33203026170597,1.9195259918692722
33.87129252325244,-118.32302125269696,1.960735379390128
33.87129252325244,-118.31401224368796,1.9098737113017343
33.87129252325244,-118.30500323467896,1.877799050188518
33.87129252325244,-118.29599422566994,1.8457243890752013
33.87129252325244,-118.28698521666094,1.8784900051305677
33.87129252325244,-118.27797620765192,1.9348703652778212
33.87129252325244,-118.26896719864293,1.9912507254248968
33.87129252325244,-118.25995818963392,2.008603348887418
33.87129252325244,-118.25094918062491,2.0257822631805493
33.87129252325244,-118.24194017161592,1.924225256643628
33.87129252325244,-118.2329311626069,1.9644263393469792
33.87129252325244,-118.2239221535979,1.9062992266212972
33.87129252325244,-118.21491314458888,1.8481721138955238
33.87129252325244,-118.20590413557989,1.7900450011699336
33.87129252325244,-118.19689512657088,1.7286899063723193
33.87129252325244,-118.18788611756187,1.6654499090978212
33.87129252325244,-118.17887710855288,1.6257666405304554
33.87129252325244,-118.16986809954386,1.646654532900866
33.87129252325244,-118.16085909053486,1.7090770280564687
33.87129252325244,-118.15185008152584,1.7162623454272303
33.87129252325244,-118.14284107251684,1.7042399481667876
33.87129252325244,-118.13383206350784,1.6922175509063258
33.87129252325244,-118.12482305449883,1.660531629144972
33.87129252325244,-118.11581404548984,1.6782926030680305
33.87129252325244,-118.10680503648082,1.7174239839486192
33.87129252325244,-118.09779602747182,1.756555364829146
33.87129252325244,-118.0887870184628,1.7727925136746463
33.87129252325244,-118.0797780094538,1.78602411858167
33.87129252325244,-118.0707690004448,1.8137097837296614
33.87129252325244,-118.0617599914358,1.8358183774369718
33.87129252325244,-118.0527509824268,1.79349508421317
33.87129252325244,-118.04374197341778,1.7394154675000932
33.87129252325244,-118.03473296440878,1.685335850787102
33.88216208846983,-118.404102333778,2.1623860589399224
33.88216208846983,-118.395093324769,2.1785968061153436
33.88216208846983,-118.38608431576,2.148323891281083
33.88216208846983,-118.377075306751,2.0660022530257893
33.88216208846983,-118.368066297742,1.9836806147706252
33.88216208846983,-118.35905728873298,1.9042661008471258
33.88216208846983,-118.35004827972398,1.8354105543248953
33.88216208846983,-118.34103927071496,1.838787967322421
33.88216208846983,-118.33203026170597,2.1960936110506806
33.88216208846983,-118.32302125269696,2.2120807606323534
33.88216208846983,-118.31401224368796,2.0791852498124523
33.88216208846983,-118.30500323467896,1.9462897389927607
33.88216208846983,-118.29599422566994,1.8725852243792607
33.88216208846983,-118.28698521666094,1.9053508404346269
33.88216208846983,-118.27797620765192,1.9203811739657057
33.88216208846983,-118.26896719864293,1.9330284594581915
33.88216208846983,-118.25995818963392,1.9466368202700928
33.88216208846983,-118.25094918062491,1.964998029880416
33.88216208846983,-118.24194017161592,1.9833592394907098
33.88216208846983,-118.2329311626069,1.9747973152168516
33.88216208846983,-118.2239221535979,1.9308439119253078
33.88216208846983,-118.21491314458888,1.86760391465071
33.88216208846983,-118.20590413557989,1.8043639173763117
33.88216208846983,-118.19689512657088,1.7411239201018138
33.88216208846983,-118.18788611756187,1.7075050036769834
33.88216208846983,-118.17887710855288,1.6912586676226558
33.88216208846983,-118.16986809954386,1.679201600523958
33.88216208846983,-118.16085909053486,1.7391429992948566
33.88216208846983,-118.15185008152584,1.7271206020343761
33.88216208846983,-118.14284107251684,1.7150982047739332
33.88216208846983,-118.13383206350784,1.7030758075134715
33.88216208846983,-118.12482305449883,1.6910534102530097
33.88216208846983,-118.11581404548984,1.7010585721047835
33.88216208846983,-118.10680503648082,1.7129956002179412
33.88216208846983,-118.09779602747182,1.7249326283310802
33.88216208846983,-118.0887870184628,1.7368696564442376
33.88216208846983,-118.0797780094538,1.7513961012380772
33.88216208846983,-118.0707690004448,1.7790817663860685
33.88216208846983,-118.0617599914358,1.807013249768999
33.88216208846983,-118.0527509824268,1.8352180956728408
33.88216208846983,-118.04374197341778,1.8310807355799361
33.88216208846983,-118.03473296440878,1.7770011188669443
33.88216208846983,-118.02572395539976,1.7226238990349187
33.88216208846983,-118.01671494639076,1.529868595677128
33.88216208846983,-118.00770593738176,1.2821567904997273
33.893031653687224,-118.41311134278702,2.079469574418727
33.893031653687224,-118.404102333778,2.0908279285734745
33.893031653687224,-118.395093324769,2.1055904285654785
33.893031653687224,-118.38608431576,2.023020396858871
33.893031653687224,-118.377075306751,1.9306688595834332
33.893031653687224,-118.368066297742,1.838317322308141
33.893031653687224,-118.35905728873298,1.7459657850325574
33.893031653687224,-118.35004827972398,1.6792207898812952
33.893031653687224,-118.34103927071496,1.8186617192793941
33.893031653687224,-118.33203026170597,1.9736564909442549
33.893031653687224,-118.32302125269696,2.12865126260936
33.893031653687224,-118.31401224368796,2.0165367100025335
33.893031653687224,-118.30500323467896,1.9026892671999807
33.893031653687224,-118.29599422566994,1.8642116025622124
33.893031653687224,-118.28698521666094,1.8448062845364595
33.893031653687224,-118.27797620765192,1.8574535700289854
33.893031653687224,-118.26896719864293,1.8701008555214707
33.893031653687224,-118.25995818963392,1.8858525869699594
33.893031653687224,-118.25094918062491,1.9042137965802823
33.893031653687224,-118.24194017161592,1.8746952702824544
33.893031653687224,-118.2329311626069,1.8215219630496717
33.893031653687224,-118.2239221535979,1.792391623599874
33.893031653687224,-118.21491314458888,1.7632612841500304
33.893031653687224,-118.20590413557989,1.7373750616071366
33.893031653687224,-118.19689512657088,1.763975666697514
33.893031653687224,-118.18788611756187,1.765449378432098
33.893031653687224,-118.17887710855288,1.7567506947148561
33.893031653687224,-118.16986809954386,1.7405043586604774
33.893031653687224,-118.16085909053486,1.7500012559020026
33.893031653687224,-118.15185008152584,1.7379822059573542
33.893031653687224,-118.14284107251684,1.7260121336072023
33.893031653687224,-118.13383206350784,1.7140420612570322
33.893031653687224,-118.12482305449883,1.702037833073616
33.893031653687224,-118.11581404548984,1.6897535349449857
33.893031653687224,-118.10680503648082,1.6774692368163167
33.893031653687224,-118.09779602747182,1.6890097711006715
33.893031653687224,-118.0887870184628,1.7009467992138292
33.893031653687224,-118.0797780094538,1.7167680838944845
33.893031653687224,-118.0707690004448,1.7445956367562472
33.893031653687224,-118.0617599914358,1.7728004826600445
33.893031653687224,-118.0527509824268,1.8010053285638863
33.893031653687224,-118.04374197341778,1.8292101744677727
33.893031653687224,-118.03473296440878,1.8574150203716142
33.893031653687224,-118.02572395539976,1.8145867702337102
33.893031653687224,-118.01671494639076,1.7235277442218413
