latitude,longitude
33.903901218904615,-118.38608431576
33.903901218904615,-118.36806629774199
33.903901218904615,-118.35004827972398
33.903901218904615,-118.33203026170597
33.903901218904615,-118.31401224368796
33.903901218904615,-118.29599422566994
33.903901218904615,-118.27797620765193
33.903901218904615,-118.25995818963392
33.903901218904615,-118.24194017161591
33.903901218904615,-118.2239221535979
33.903901218904615,-118.20590413557989
33.903901218904615,-118.18788611756187
33.903901218904615,-118.16986809954386
33.903901218904615,-118.15185008152585
33.903901218904615,-118.13383206350784
33.903901218904615,-118.11581404548983
33.903901218904615,-118.09779602747182
33.903901218904615,-118.0797780094538
33.903901218904615,-118.06175999143579
33.903901218904615,-118.04374197341778
33.903901218904615,-118.02572395539977
33.903901218904615,-118.00770593738176
33.903901218904615,-117.98968791936375
33.925640349339396,-118.42212035179602
33.925640349339396,-118.40410233377801
33.925640349339396,-118.38608431576
33.925640349339396,-118.36806629774199
33.925640349339396,-118.35004827972398
33.925640349339396,-118.33203026170597
33.925640349339396,-118.31401224368796
33.925640349339396,-118.29599422566994
33.925640349339396,-118.27797620765193
33.925640349339396,-118.25995818963392
33.925640349339396,-118.24194017161591
33.925640349339396,-118.2239221535979
33.925640349339396,-118.20590413557989
33.925640349339396,-118.18788611756187
33.925640349339396,-118.16986809954386
33.925640349339396,-118.15185008152585
33.925640349339396,-118.13383206350784
33.925640349339396,-118.11581404548983
33.925640349339396,-118.09779602747182
33.925640349339396,-118.0797780094538
33.925640349339396,-118.06175999143579
33.925640349339396,-118.04374197341778
33.925640349339396,-118.02572395539977
33.925640349339396,-118.00770593738176
33.925640349339396,-117.98968791936375
33.94737947977418,-118.44013836981404
33.94737947977418,-118.42212035179602
33.94737947977418,-118.40410233377801
33.94737947977418,-118.38608431576
33.94737947977418,-118.36806629774199
33.94737947977418,-118.35004827972398
33.94737947977418,-118.33203026170597
33.94737947977418,-118.31401224368796
33.94737947977418,-118.29599422566994
33.94737947977418,-118.27797620765193
33.94737947977418,-118.25995818963392
33.94737947977418,-118.24194017161591
33.94737947977418,-118.2239221535979
33.94737947977418,-118.20590413557989
33.94737947977418,-118.18788611756187
33.94737947977418,-118.16986809954386
33.94737947977418,-118.15185008152585
33.94737947977418,-118.13383206350784
33.94737947977418,-118.11581404548983
33.94737947977418,-118.09779602747182
33.94737947977418,-118.0797780094538
33.94737947977418,-118.06175999143579
33.94737947977418,-118.04374197341778
33.94737947977418,-118.02572395539977
33.94737947977418,-118.00770593738176
33.94737947977418,-117.98968791936375
33.94737947977418,-117.97166990134573
33.94737947977418,-117.95365188332772
33.94737947977418,-117.93563386530971
33.94737947977418,-117.9176158472917
33.94737947977418,-117.89959782927369
33.94737947977418,-117.88157981125568
33.94737947977418,-117.86356179323766
33.94737947977418,-117.84554377521965
33.94737947977418,-117.82752575720164
33.94737947977418,-117.80950773918363
33.94737947977418,-117.79148972116562
33.96911861020896,-118.45815638783205
33.96911861020896,-118.44013836981404
33.96911861020896,-118.42212035179602
33.96911861020896,-118.40410233377801
33.96911861020896,-118.38608431576
33.96911861020896,-118.36806629774199
33.96911861020896,-118.35004827972398
33.96911861020896,-118.33203026170597
33.96911861020896,-118.31401224368796
33.96911861020896,-118.29599422566994
33.96911861020896,-118.27797620765193
33.96911861020896,-118.25995818963392
33.96911861020896,-118.24194017161591
33.96911861020896,-118.2239221535979
33.96911861020896,-118.20590413557989
33.96911861020896,-118.18788611756187
33.96911861020896,-118.16986809954386
33.96911861020896,-118.15185008152585
33.96911861020896,-118.13383206350784
33.96911861020896,-118.11581404548983
33.96911861020896,-118.09779602747182
33.96911861020896,-118.0797780094538
33.96911861020896,-118.06175999143579
33.96911861020896,-118.04374197341778
33.96911861020896,-118.02572395539977
33.96911861020896,-118.00770593738176
33.96911861020896,-117.98968791936375
33.96911861020896,-117.97166990134573
33.96911861020896,-117.95365188332772
33.96911861020896,-117.93563386530971
33.96911861020896,-117.9176158472917
33.96911861020896,-117.89959782927369
33.96911861020896,-117.88157981125568
33.96911861020896,-117.86356179323766
33.96911861020896,-117.84554377521965
33.96911861020896,-117.82752575720164
33.96911861020896,-117.80950773918363
33.99085774064374,-118.47617440585006
33.99085774064374,-118.45815638783205
33.99085774064374,-118.44013836981404
33.99085774064374,-118.42212035179602
33.99085774064374,-118.40410233377801
33.99085774064374,-118.38608431576
33.99085774064374,-118.36806629774199
33.99085774064374,-118.35004827972398
33.99085774064374,-118.33203026170597
33.99085774064374,-118.31401224368796
33.99085774064374,-118.29599422566994
33.99085774064374,-118.27797620765193
33.99085774064374,-118.25995818963392
33.99085774064374,-118.24194017161591
33.99085774064374,-118.2239221535979
33.99085774064374,-118.20590413557989
33.99085774064374,-118.18788611756187
33.99085774064374,-118.16986809954386
33.99085774064374,-118.15185008152585
33.99085774064374,-118.13383206350784
33.99085774064374,-118.11581404548983
33.99085774064374,-118.09779602747182
33.99085774064374,-118.0797780094538
33.99085774064374,-118.06175999143579
33.99085774064374,-118.04374197341778
33.99085774064374,-118.02572395539977
33.99085774064374,-118.00770593738176
33.99085774064374,-117.98968791936375
33.99085774064374,-117.97166990134573
33.99085774064374,-117.95365188332772
33.99085774064374,-117.93563386530971
33.99085774064374,-117.9176158472917
33.99085774064374,-117.89959782927369
33.99085774064374,-117.88157981125568
33.99085774064374,-117.86356179323766
33.99085774064374,-117.84554377521965
33.99085774064374,-117.82752575720164
33.99085774064374,-117.80950773918363
34.01259687107852,-118.81851674819228
34.01259687107852,-118.80049873017427
34.01259687107852,-118.49419242386807
34.01259687107852,-118.47617440585006
34.01259687107852,-118.45815638783205
34.01259687107852,-118.44013836981404
34.01259687107852,-118.42212035179602
34.01259687107852,-118.40410233377801
34.01259687107852,-118.38608431576
34.01259687107852,-118.36806629774199
34.01259687107852,-118.35004827972398
34.01259687107852,-118.33203026170597
34.01259687107852,-118.31401224368796
34.01259687107852,-118.29599422566994
34.01259687107852,-118.27797620765193
34.01259687107852,-118.25995818963392
34.01259687107852,-118.24194017161591
34.01259687107852,-118.2239221535979
34.01259687107852,-118.20590413557989
34.01259687107852,-118.18788611756187
34.01259687107852,-118.16986809954386
34.01259687107852,-118.15185008152585
34.01259687107852,-118.13383206350784
34.01259687107852,-118.11581404548983
34.01259687107852,-118.09779602747182
34.01259687107852,-118.0797780094538
34.01259687107852,-118.06175999143579
34.01259687107852,-118.04374197341778
34.01259687107852,-118.02572395539977
34.01259687107852,-118.00770593738176
34.01259687107852,-117.98968791936375
34.01259687107852,-117.97166990134573
34.01259687107852,-117.95365188332772
34.01259687107852,-117.93563386530971
34.01259687107852,-117.9176158472917
34.01259687107852,-117.89959782927369
34.01259687107852,-117.88157981125568
34.01259687107852,-117.86356179323766
34.01259687107852,-117.84554377521965
34.01259687107852,-117.82752575720164
34.01259687107852,-117.80950773918363
34.01259687107852,-117.79148972116562
34.01259687107852,-117.7734717031476
34.0343360015133,-118.8545527842283
34.0343360015133,-118.83653476621029
34.0343360015133,-118.81851674819228
34.0343360015133,-118.80049873017427
34.0343360015133,-118.78248071215626
34.0343360015133,-118.76446269413825
34.0343360015133,-118.74644467612023
34.0343360015133,-118.72842665810222
34.0343360015133,-118.71040864008421
34.0343360015133,-118.6923906220662
34.0343360015133,-118.5302284599041
34.0343360015133,-118.51221044188608
34.0343360015133,-118.49419242386807
34.0343360015133,-118.47617440585006
34.0343360015133,-118.45815638783205
34.0343360015133,-118.44013836981404
34.0343360015133,-118.42212035179602
34.0343360015133,-118.40410233377801
34.0343360015133,-118.38608431576
34.0343360015133,-118.36806629774199
34.0343360015133,-118.35004827972398
34.0343360015133,-118.33203026170597
34.0343360015133,-118.31401224368796
34.0343360015133,-118.29599422566994
34.0343360015133,-118.27797620765193
34.0343360015133,-118.25995818963392
34.0343360015133,-118.24194017161591
34.0343360015133,-118.2239221535979
34.0343360015133,-118.20590413557989
34.0343360015133,-118.18788611756187
34.0343360015133,-118.16986809954386
34.0343360015133,-118.15185008152585
34.0343360015133,-118.13383206350784
34.0343360015133,-118.11581404548983
34.0343360015133,-118.09779602747182
34.0343360015133,-118.0797780094538
34.0343360015133,-118.06175999143579
34.0343360015133,-118.04374197341778
34.0343360015133,-118.02572395539977
34.0343360015133,-118.00770593738176
34.0343360015133,-117.98968791936375
34.0343360015133,-117.97166990134573
34.0343360015133,-117.95365188332772
34.0343360015133,-117.93563386530971
34.0343360015133,-117.9176158472917
34.0343360015133,-117.89959782927369
34.0343360015133,-117.88157981125568
34.0343360015133,-117.86356179323766
34.0343360015133,-117.84554377521965
34.0343360015133,-117.82752575720164
34.0343360015133,-117.80950773918363
34.0343360015133,-117.79148972116562
34.0343360015133,-117.7734717031476
34.0343360015133,-117.7554536851296
34.0343360015133,-117.73743566711158
34.056075131948084,-118.92662485630035
34.056075131948084,-118.90860683828234
34.056075131948084,-118.89058882026433
34.056075131948084,-118.87257080224632
34.056075131948084,-118.8545527842283
34.056075131948084,-118.83653476621029
34.056075131948084,-118.81851674819228
34.056075131948084,-118.80049873017427
34.056075131948084,-118.78248071215626
34.056075131948084,-118.76446269413825
34.056075131948084,-118.74644467612023
34.056075131948084,-118.72842665810222
34.056075131948084,-118.71040864008421
34.056075131948084,-118.6923906220662
34.056075131948084,-118.67437260404819
34.056075131948084,-118.65635458603018
34.056075131948084,-118.63833656801216
34.056075131948084,-118.62031854999415
34.056075131948084,-118.60230053197614
34.056075131948084,-118.58428251395813
34.056075131948084,-118.56626449594012
34.056075131948084,-118.5482464779221
34.056075131948084,-118.5302284599041
34.056075131948084,-118.51221044188608
34.056075131948084,-118.49419242386807
34.056075131948084,-118.47617440585006
34.056075131948084,-118.45815638783205
34.056075131948084,-118.44013836981404
34.056075131948084,-118.42212035179602
34.056075131948084,-118.40410233377801
34.056075131948084,-118.38608431576
34.056075131948084,-118.36806629774199
34.056075131948084,-118.35004827972398
34.056075131948084,-118.33203026170597
34.056075131948084,-118.31401224368796
34.056075131948084,-118.29599422566994
34.056075131948084,-118.27797620765193
34.056075131948084,-118.25995818963392
34.056075131948084,-118.24194017161591
34.056075131948084,-118.2239221535979
34.056075131948084,-118.20590413557989
34.056075131948084,-118.18788611756187
34.056075131948084,-118.16986809954386
34.056075131948084,-118.15185008152585
34.056075131948084,-118.13383206350784
34.056075131948084,-118.11581404548983
34.056075131948084,-118.09779602747182
34.056075131948084,-118.0797780094538
34.056075131948084,-118.06175999143579
34.056075131948084,-118.04374197341778
34.056075131948084,-118.02572395539977
34.056075131948084,-118.00770593738176
34.056075131948084,-117.98968791936375
34.056075131948084,-117.97166990134573
34.056075131948084,-117.95365188332772
34.056075131948084,-117.93563386530971
34.056075131948084,-117.9176158472917
34.056075131948084,-117.89959782927369
34.056075131948084,-117.88157981125568
34.056075131948084,-117.86356179323766
34.056075131948084,-117.84554377521965
34.056075131948084,-117.82752575720164
34.056075131948084,-117.80950773918363
34.056075131948084,-117.79148972116562
34.056075131948084,-117.7734717031476
34.056075131948084,-117.7554536851296
34.056075131948084,-117.73743566711158
34.077814262382866,-118.92662485630035
34.077814262382866,-118.90860683828234
34.077814262382866,-118.89058882026433
34.077814262382866,-118.87257080224632
34.077814262382866,-118.8545527842283
34.077814262382866,-118.83653476621029
34.077814262382866,-118.81851674819228
34.077814262382866,-118.80049873017427
34.077814262382866,-118.78248071215626
34.077814262382866,-118.76446269413825
34.077814262382866,-118.74644467612023
34.077814262382866,-118.72842665810222
34.077814262382866,-118.71040864008421
34.077814262382866,-118.6923906220662
34.077814262382866,-118.67437260404819
34.077814262382866,-118.65635458603018
34.077814262382866,-118.63833656801216
34.077814262382866,-118.62031854999415
34.077814262382866,-118.60230053197614
34.077814262382866,-118.58428251395813
34.077814262382866,-118.56626449594012
34.077814262382866,-118.5482464779221
34.077814262382866,-118.5302284599041
34.077814262382866,-118.51221044188608
34.077814262382866,-118.49419242386807
34.077814262382866,-118.47617440585006
34.077814262382866,-118.45815638783205
34.077814262382866,-118.44013836981404
34.077814262382866,-118.42212035179602
34.077814262382866,-118.40410233377801
34.077814262382866,-118.38608431576
34.077814262382866,-118.36806629774199
34.077814262382866,-118.35004827972398
34.077814262382866,-118.33203026170597
34.077814262382866,-118.31401224368796
34.077814262382866,-118.29599422566994
34.077814262382866,-118.27797620765193
34.077814262382866,-118.25995818963392
34.077814262382866,-118.24194017161591
34.077814262382866,-118.2239221535979
34.077814262382866,-118.20590413557989
34.077814262382866,-118.18788611756187
34.077814262382866,-118.16986809954386
34.077814262382866,-118.15185008152585
34.077814262382866,-118.13383206350784
34.077814262382866,-118.11581404548983
34.077814262382866,-118.09779602747182
34.077814262382866,-118.0797780094538
34.077814262382866,-118.06175999143579
34.077814262382866,-118.04374197341778
34.077814262382866,-118.02572395539977
34.077814262382866,-118.00770593738176
34.077814262382866,-117.98968791936375
34.077814262382866,-117.97166990134573
34.077814262382866,-117.95365188332772
34.077814262382866,-117.93563386530971
34.077814262382866,-117.9176158472917
34.077814262382866,-117.89959782927369
34.077814262382866,-117.88157981125568
34.077814262382866,-117.86356179323766
34.077814262382866,-117.84554377521965
34.077814262382866,-117.82752575720164
34.077814262382866,-117.80950773918363
34.077814262382866,-117.79148972116562
34.077814262382866,-117.7734717031476
34.077814262382866,-117.7554536851296
34.077814262382866,-117.73743566711158
34.077814262382866,-117.71941764909357
34.09955339281765,-118.89058882026433
34.09955339281765,-118.87257080224632
34.09955339281765,-118.8545527842283
34.09955339281765,-118.83653476621029
34.09955339281765,-118.81851674819228
34.09955339281765,-118.80049873017427
34.09955339281765,-118.78248071215626
34.09955339281765,-118.76446269413825
34.09955339281765,-118.74644467612023
34.09955339281765,-118.72842665810222
34.09955339281765,-118.71040864008421
34.09955339281765,-118.6923906220662
34.09955339281765,-118.67437260404819
34.09955339281765,-118.65635458603018
34.09955339281765,-118.63833656801216
34.09955339281765,-118.62031854999415
34.09955339281765,-118.60230053197614
34.09955339281765,-118.58428251395813
34.09955339281765,-118.56626449594012
34.09955339281765,-118.5482464779221
34.09955339281765,-118.5302284599041
34.09955339281765,-118.51221044188608
34.09955339281765,-118.49419242386807
34.09955339281765,-118.47617440585006
34.09955339281765,-118.45815638783205
34.09955339281765,-118.44013836981404
34.09955339281765,-118.42212035179602
34.09955339281765,-118.40410233377801
34.09955339281765,-118.38608431576
34.09955339281765,-118.36806629774199
34.09955339281765,-118.35004827972398
34.09955339281765,-118.33203026170597
34.09955339281765,-118.31401224368796
34.09955339281765,-118.29599422566994
34.09955339281765,-118.27797620765193
34.09955339281765,-118.25995818963392
34.09955339281765,-118.24194017161591
34.09955339281765,-118.2239221535979
34.09955339281765,-118.20590413557989
34.09955339281765,-118.18788611756187
34.09955339281765,-118.16986809954386
34.09955339281765,-118.15185008152585
34.09955339281765,-118.13383206350784
34.09955339281765,-118.11581404548983
34.09955339281765,-118.09779602747182
34.09955339281765,-118.0797780094538
34.09955339281765,-118.06175999143579
34.09955339281765,-118.04374197341778
34.09955339281765,-118.02572395539977
34.09955339281765,-118.00770593738176
34.09955339281765,-117.98968791936375
34.09955339281765,-117.97166990134573
34.09955339281765,-117.95365188332772
34.09955339281765,-117.93563386530971
34.09955339281765,-117.9176158472917
34.09955339281765,-117.89959782927369
34.09955339281765,-117.88157981125568
34.09955339281765,-117.86356179323766
34.09955339281765,-117.84554377521965
34.09955339281765,-117.82752575720164
34.09955339281765,-117.80950773918363
34.09955339281765,-117.79148972116562
34.09955339281765,-117.7734717031476
34.09955339281765,-117.7554536851296
34.09955339281765,-117.73743566711158
34.09955339281765,-117.71941764909357
34.12129252325243,-118.8545527842283
34.12129252325243,-118.83653476621029
34.12129252325243,-118.81851674819228
34.12129252325243,-118.80049873017427
34.12129252325243,-118.78248071215626
34.12129252325243,-118.76446269413825
34.12129252325243,-118.74644467612023
34.12129252325243,-118.72842665810222
34.12129252325243,-118.71040864008421
34.12129252325243,-118.6923906220662
34.12129252325243,-118.67437260404819
34.12129252325243,-118.65635458603018
34.12129252325243,-118.63833656801216
34.12129252325243,-118.62031854999415
34.12129252325243,-118.60230053197614
34.12129252325243,-118.58428251395813
34.12129252325243,-118.56626449594012
34.12129252325243,-118.5482464779221
34.12129252325243,-118.5302284599041
34.12129252325243,-118.51221044188608
34.12129252325243,-118.49419242386807
34.12129252325243,-118.47617440585006
34.12129252325243,-118.45815638783205
34.12129252325243,-118.44013836981404
34.12129252325243,-118.42212035179602
34.12129252325243,-118.40410233377801
34.12129252325243,-118.38608431576
34.12129252325243,-118.36806629774199
34.12129252325243,-118.35004827972398
34.12129252325243,-118.33203026170597
34.12129252325243,-118.31401224368796
34.12129252325243,-118.29599422566994
34.12129252325243,-118.27797620765193
34.12129252325243,-118.25995818963392
34.12129252325243,-118.24194017161591
34.12129252325243,-118.2239221535979
34.12129252325243,-118.20590413557989
34.12129252325243,-118.18788611756187
34.12129252325243,-118.16986809954386
34.12129252325243,-118.15185008152585
34.12129252325243,-118.13383206350784
34.12129252325243,-118.11581404548983
34.12129252325243,-118.09779602747182
34.12129252325243,-118.0797780094538
34.12129252325243,-118.06175999143579
34.12129252325243,-118.04374197341778
34.12129252325243,-118.02572395539977
34.12129252325243,-118.00770593738176
34.12129252325243,-117.98968791936375
34.12129252325243,-117.97166990134573
34.12129252325243,-117.95365188332772
34.12129252325243,-117.93563386530971
34.12129252325243,-117.9176158472917
34.12129252325243,-117.89959782927369
34.12129252325243,-117.88157981125568
34.12129252325243,-117.86356179323766
34.12129252325243,-117.84554377521965
34.12129252325243,-117.82752575720164
34.12129252325243,-117.80950773918363
34.12129252325243,-117.79148972116562
34.12129252325243,-117.7734717031476
34.12129252325243,-117.7554536851296
34.12129252325243,-117.73743566711158
34.12129252325243,-117.71941764909357
34.12129252325243,-117.70139963107556
34.14303165368721,-118.81851674819228
34.14303165368721,-118.80049873017427
34.14303165368721,-118.78248071215626
34.14303165368721,-118.76446269413825
34.14303165368721,-118.74644467612023
34.14303165368721,-118.72842665810222
34.14303165368721,-118.71040864008421
34.14303165368721,-118.6923906220662
34.14303165368721,-118.67437260404819
34.14303165368721,-118.65635458603018
34.14303165368721,-118.63833656801216
34.14303165368721,-118.62031854999415
34.14303165368721,-118.60230053197614
34.14303165368721,-118.58428251395813
34.14303165368721,-118.56626449594012
34.14303165368721,-118.5482464779221
34.14303165368721,-118.5302284599041
34.14303165368721,-118.51221044188608
34.14303165368721,-118.49419242386807
34.14303165368721,-118.47617440585006
34.14303165368721,-118.45815638783205
34.14303165368721,-118.44013836981404
34.14303165368721,-118.42212035179602
34.14303165368721,-118.40410233377801
34.14303165368721,-118.38608431576
34.14303165368721,-118.36806629774199
34.14303165368721,-118.35004827972398
34.14303165368721,-118.33203026170597
34.14303165368721,-118.31401224368796
34.14303165368721,-118.29599422566994
34.14303165368721,-118.27797620765193
34.14303165368721,-118.25995818963392
34.14303165368721,-118.24194017161591
34.14303165368721,-118.2239221535979
34.14303165368721,-118.20590413557989
34.14303165368721,-118.18788611756187
34.14303165368721,-118.16986809954386
34.14303165368721,-118.15185008152585
34.14303165368721,-118.13383206350784
34.14303165368721,-118.11581404548983
34.14303165368721,-118.09779602747182
34.14303165368721,-118.0797780094538
34.14303165368721,-118.06175999143579
34.14303165368721,-118.04374197341778
34.14303165368721,-118.02572395539977
34.14303165368721,-118.00770593738176
34.14303165368721,-117.98968791936375
34.14303165368721,-117.97166990134573
34.14303165368721,-117.95365188332772
34.14303165368721,-117.93563386530971
34.14303165368721,-117.9176158472917
34.14303165368721,-117.89959782927369
34.14303165368721,-117.88157981125568
34.14303165368721,-117.86356179323766
34.14303165368721,-117.84554377521965
34.14303165368721,-117.82752575720164
34.14303165368721,-117.80950773918363
34.14303165368721,-117.79148972116562
34.14303165368721,-117.7734717031476
34.14303165368721,-117.7554536851296
34.14303165368721,-117.73743566711158
34.14303165368721,-117.71941764909357
34.14303165368721,-117.70139963107556
34.16477078412199,-118.78248071215626
34.16477078412199,-118.76446269413825
34.16477078412199,-118.74644467612023
34.16477078412199,-118.72842665810222
34.16477078412199,-118.71040864008421
34.16477078412199,-118.6923906220662
34.16477078412199,-118.67437260404819
34.16477078412199,-118.65635458603018
34.16477078412199,-118.63833656801216
34.16477078412199,-118.62031854999415
34.16477078412199,-118.60230053197614
34.16477078412199,-118.58428251395813
34.16477078412199,-118.56626449594012
34.16477078412199,-118.5482464779221
34.16477078412199,-118.5302284599041
34.16477078412199,-118.51221044188608
34.16477078412199,-118.49419242386807
34.16477078412199,-118.47617440585006
34.16477078412199,-118.45815638783205
34.16477078412199,-118.44013836981404
